dataset,config_id,k_shot,seed,stage,class_index,class_name,f1
eurosat,swin_b_satlas-ms_ms9,10,42,stage2,0,AnnualCrop,0.92776886035313
eurosat,swin_b_satlas-ms_ms9,10,42,stage2,1,Forest,0.9009009009009009
eurosat,swin_b_satlas-ms_ms9,10,42,stage2,2,HerbaceousVegetation,0.8503649635036497
eurosat,swin_b_satlas-ms_ms9,10,42,stage2,3,Highway,0.9346534653465347
eurosat,swin_b_satlas-ms_ms9,10,42,stage2,4,Industrial,0.9529652351738241
eurosat,swin_b_satlas-ms_ms9,10,42,stage2,5,Pasture,0.8704663212435233
eurosat,swin_b_satlas-ms_ms9,10,42,stage2,6,PermanentCrop,0.8336842105263158
eurosat,swin_b_satlas-ms_ms9,10,42,stage2,7,Residential,0.9722675367047309
eurosat,swin_b_satlas-ms_ms9,10,42,stage2,8,River,0.9423868312757202
eurosat,swin_b_satlas-ms_ms9,10,42,stage2,9,SeaLake,0.9852216748768473
eurosat,swin_b_satlas-ms_ms9,10,123,stage1,0,AnnualCrop,0.8612612612612612
eurosat,swin_b_satlas-ms_ms9,10,123,stage1,1,Forest,0.8787878787878788
eurosat,swin_b_satlas-ms_ms9,10,123,stage1,2,HerbaceousVegetation,0.6853932584269663
eurosat,swin_b_satlas-ms_ms9,10,123,stage1,3,Highway,0.781038374717833
eurosat,swin_b_satlas-ms_ms9,10,123,stage1,4,Industrial,0.8709055876685935
eurosat,swin_b_satlas-ms_ms9,10,123,stage1,5,Pasture,0.7637231503579952
eurosat,swin_b_satlas-ms_ms9,10,123,stage1,6,PermanentCrop,0.7184801381692574
eurosat,swin_b_satlas-ms_ms9,10,123,stage1,7,Residential,0.9399656946826758
eurosat,swin_b_satlas-ms_ms9,10,123,stage1,8,River,0.9273084479371316
eurosat,swin_b_satlas-ms_ms9,10,123,stage1,9,SeaLake,0.994991652754591
eurosat,swin_b_satlas-ms_ms9,10,123,stage2,0,AnnualCrop,0.9219858156028369
eurosat,swin_b_satlas-ms_ms9,10,123,stage2,1,Forest,0.9492063492063492
eurosat,swin_b_satlas-ms_ms9,10,123,stage2,2,HerbaceousVegetation,0.795774647887324
eurosat,swin_b_satlas-ms_ms9,10,123,stage2,3,Highway,0.9087301587301587
eurosat,swin_b_satlas-ms_ms9,10,123,stage2,4,Industrial,0.9488188976377953
eurosat,swin_b_satlas-ms_ms9,10,123,stage2,5,Pasture,0.8737864077669902
eurosat,swin_b_satlas-ms_ms9,10,123,stage2,6,PermanentCrop,0.7922330097087379
eurosat,swin_b_satlas-ms_ms9,10,123,stage2,7,Residential,0.9595959595959596
eurosat,swin_b_satlas-ms_ms9,10,123,stage2,8,River,0.9411764705882353
eurosat,swin_b_satlas-ms_ms9,10,123,stage2,9,SeaLake,0.9915966386554622
eurosat,resnet50_imagenet_rgb3,10,42,stage1,0,AnnualCrop,0.886762360446571
eurosat,resnet50_imagenet_rgb3,10,42,stage1,1,Forest,0.8885400313971743
eurosat,resnet50_imagenet_rgb3,10,42,stage1,2,HerbaceousVegetation,0.8481203007518797
eurosat,resnet50_imagenet_rgb3,10,42,stage1,3,Highway,0.7590618336886994
eurosat,resnet50_imagenet_rgb3,10,42,stage1,4,Industrial,0.8866396761133604
eurosat,resnet50_imagenet_rgb3,10,42,stage1,5,Pasture,0.875
eurosat,resnet50_imagenet_rgb3,10,42,stage1,6,PermanentCrop,0.7708779443254818
eurosat,resnet50_imagenet_rgb3,10,42,stage1,7,Residential,0.9105691056910569
eurosat,resnet50_imagenet_rgb3,10,42,stage1,8,River,0.7116279069767442
eurosat,resnet50_imagenet_rgb3,10,42,stage1,9,SeaLake,0.9448275862068966
eurosat,resnet50_imagenet_rgb3,10,42,stage2,0,AnnualCrop,0.8258992805755395
eurosat,resnet50_imagenet_rgb3,10,42,stage2,1,Forest,0.9223140495867769
eurosat,resnet50_imagenet_rgb3,10,42,stage2,2,HerbaceousVegetation,0.8426573426573427
eurosat,resnet50_imagenet_rgb3,10,42,stage2,3,Highway,0.6106870229007634
eurosat,resnet50_imagenet_rgb3,10,42,stage2,4,Industrial,0.8934426229508197
eurosat,resnet50_imagenet_rgb3,10,42,stage2,5,Pasture,0.765
eurosat,resnet50_imagenet_rgb3,10,42,stage2,6,PermanentCrop,0.7670682730923695
eurosat,resnet50_imagenet_rgb3,10,42,stage2,7,Residential,0.9107981220657277
eurosat,resnet50_imagenet_rgb3,10,42,stage2,8,River,0.7394957983193278
eurosat,resnet50_imagenet_rgb3,10,42,stage2,9,SeaLake,0.9369085173501577
eurosat,resnet50_imagenet_rgb3,10,123,stage1,0,AnnualCrop,0.9225473321858864
eurosat,resnet50_imagenet_rgb3,10,123,stage1,1,Forest,0.8875562218890555
eurosat,resnet50_imagenet_rgb3,10,123,stage1,2,HerbaceousVegetation,0.8210862619808307
eurosat,resnet50_imagenet_rgb3,10,123,stage1,3,Highway,0.674364896073903
eurosat,resnet50_imagenet_rgb3,10,123,stage1,4,Industrial,0.914396887159533
eurosat,resnet50_imagenet_rgb3,10,123,stage1,5,Pasture,0.7708333333333334
eurosat,resnet50_imagenet_rgb3,10,123,stage1,6,PermanentCrop,0.773784355179704
eurosat,resnet50_imagenet_rgb3,10,123,stage1,7,Residential,0.9269102990033222
eurosat,resnet50_imagenet_rgb3,10,123,stage1,8,River,0.7189542483660131
eurosat,resnet50_imagenet_rgb3,10,123,stage1,9,SeaLake,0.9168141592920354
eurosat,resnet50_imagenet_rgb3,10,123,stage2,0,AnnualCrop,0.8870151770657673
eurosat,resnet50_imagenet_rgb3,10,123,stage2,1,Forest,0.9326765188834154
eurosat,resnet50_imagenet_rgb3,10,123,stage2,2,HerbaceousVegetation,0.7755834829443446
eurosat,resnet50_imagenet_rgb3,10,123,stage2,3,Highway,0.6712328767123288
eurosat,resnet50_imagenet_rgb3,10,123,stage2,4,Industrial,0.8712871287128713
eurosat,resnet50_imagenet_rgb3,10,123,stage2,5,Pasture,0.7505422993492408
eurosat,resnet50_imagenet_rgb3,10,123,stage2,6,PermanentCrop,0.7524752475247525
eurosat,resnet50_imagenet_rgb3,10,123,stage2,7,Residential,0.8328267477203647
eurosat,resnet50_imagenet_rgb3,10,123,stage2,8,River,0.6911447084233261
eurosat,resnet50_imagenet_rgb3,10,123,stage2,9,SeaLake,0.9492635024549918
eurosat,swin_b_imagenet_rgb3,10,123,stage1,0,AnnualCrop,0.8747855917667239
eurosat,swin_b_imagenet_rgb3,10,123,stage1,1,Forest,0.8421052631578947
eurosat,swin_b_imagenet_rgb3,10,123,stage1,2,HerbaceousVegetation,0.806282722513089
eurosat,swin_b_imagenet_rgb3,10,123,stage1,3,Highway,0.563855421686747
eurosat,swin_b_imagenet_rgb3,10,123,stage1,4,Industrial,0.8984962406015038
eurosat,swin_b_imagenet_rgb3,10,123,stage1,5,Pasture,0.6736842105263158
eurosat,swin_b_imagenet_rgb3,10,123,stage1,6,PermanentCrop,0.6724890829694323
eurosat,swin_b_imagenet_rgb3,10,123,stage1,7,Residential,0.9003436426116839
eurosat,swin_b_imagenet_rgb3,10,123,stage1,8,River,0.7244701348747592
eurosat,swin_b_imagenet_rgb3,10,123,stage1,9,SeaLake,0.9050086355785838
eurosat,swin_b_imagenet_rgb3,10,123,stage2,0,AnnualCrop,0.9246935201401051
eurosat,swin_b_imagenet_rgb3,10,123,stage2,1,Forest,0.9472
eurosat,swin_b_imagenet_rgb3,10,123,stage2,2,HerbaceousVegetation,0.868421052631579
eurosat,swin_b_imagenet_rgb3,10,123,stage2,3,Highway,0.7689075630252101
eurosat,swin_b_imagenet_rgb3,10,123,stage2,4,Industrial,0.9285714285714286
eurosat,swin_b_imagenet_rgb3,10,123,stage2,5,Pasture,0.9170731707317074
eurosat,swin_b_imagenet_rgb3,10,123,stage2,6,PermanentCrop,0.7967479674796748
eurosat,swin_b_imagenet_rgb3,10,123,stage2,7,Residential,0.9668874172185431
eurosat,swin_b_imagenet_rgb3,10,123,stage2,8,River,0.7953216374269005
eurosat,swin_b_imagenet_rgb3,10,123,stage2,9,SeaLake,0.945518453427065
eurosat,resnet50_scratch_ms9,10,42,stage1,0,AnnualCrop,0.06340057636887608
eurosat,resnet50_scratch_ms9,10,42,stage1,1,Forest,0.43112244897959184
eurosat,resnet50_scratch_ms9,10,42,stage1,2,HerbaceousVegetation,0.19548872180451127
eurosat,resnet50_scratch_ms9,10,42,stage1,3,Highway,0.08666666666666667
eurosat,resnet50_scratch_ms9,10,42,stage1,4,Industrial,0.42606516290726815
eurosat,resnet50_scratch_ms9,10,42,stage1,5,Pasture,0.43561643835616437
eurosat,resnet50_scratch_ms9,10,42,stage1,6,PermanentCrop,0.3756708407871199
eurosat,resnet50_scratch_ms9,10,42,stage1,7,Residential,0.3111111111111111
eurosat,resnet50_scratch_ms9,10,42,stage1,8,River,0.5767441860465117
eurosat,resnet50_scratch_ms9,10,42,stage1,9,SeaLake,0.7676508344030809
eurosat,resnet50_scratch_ms9,10,42,stage2,0,AnnualCrop,0.41312741312741313
eurosat,resnet50_scratch_ms9,10,42,stage2,1,Forest,0.7898089171974523
eurosat,resnet50_scratch_ms9,10,42,stage2,2,HerbaceousVegetation,0.5410071942446043
eurosat,resnet50_scratch_ms9,10,42,stage2,3,Highway,0.2645161290322581
eurosat,resnet50_scratch_ms9,10,42,stage2,4,Industrial,0.704119850187266
eurosat,resnet50_scratch_ms9,10,42,stage2,5,Pasture,0.6104783599088838
eurosat,resnet50_scratch_ms9,10,42,stage2,6,PermanentCrop,0.45934959349593496
eurosat,resnet50_scratch_ms9,10,42,stage2,7,Residential,0.27601809954751133
eurosat,resnet50_scratch_ms9,10,42,stage2,8,River,0.568075117370892
eurosat,resnet50_scratch_ms9,10,42,stage2,9,SeaLake,0.9438943894389439
eurosat,resnet50_scratch_ms9,10,123,stage1,0,AnnualCrop,0.4767726161369193
eurosat,resnet50_scratch_ms9,10,123,stage1,1,Forest,0.5297029702970297
eurosat,resnet50_scratch_ms9,10,123,stage1,2,HerbaceousVegetation,0.0
eurosat,resnet50_scratch_ms9,10,123,stage1,3,Highway,0.08496732026143791
eurosat,resnet50_scratch_ms9,10,123,stage1,4,Industrial,0.5469387755102041
eurosat,resnet50_scratch_ms9,10,123,stage1,5,Pasture,0.3087885985748218
eurosat,resnet50_scratch_ms9,10,123,stage1,6,PermanentCrop,0.3469387755102041
eurosat,resnet50_scratch_ms9,10,123,stage1,7,Residential,0.3493761140819964
eurosat,resnet50_scratch_ms9,10,123,stage1,8,River,0.6357615894039735
eurosat,resnet50_scratch_ms9,10,123,stage1,9,SeaLake,0.7978723404255319
eurosat,resnet50_scratch_ms9,10,123,stage2,0,AnnualCrop,0.5896147403685092
eurosat,resnet50_scratch_ms9,10,123,stage2,1,Forest,0.7652173913043478
eurosat,resnet50_scratch_ms9,10,123,stage2,2,HerbaceousVegetation,0.43656716417910446
eurosat,resnet50_scratch_ms9,10,123,stage2,3,Highway,0.2484472049689441
eurosat,resnet50_scratch_ms9,10,123,stage2,4,Industrial,0.7675675675675676
eurosat,resnet50_scratch_ms9,10,123,stage2,5,Pasture,0.5567928730512249
eurosat,resnet50_scratch_ms9,10,123,stage2,6,PermanentCrop,0.4913494809688581
eurosat,resnet50_scratch_ms9,10,123,stage2,7,Residential,0.5634782608695652
eurosat,resnet50_scratch_ms9,10,123,stage2,8,River,0.6794055201698513
eurosat,resnet50_scratch_ms9,10,123,stage2,9,SeaLake,0.9363166953528399
eurosat,swin_b_scratch_ms9,10,42,stage1,0,AnnualCrop,0.5192307692307693
eurosat,swin_b_scratch_ms9,10,42,stage1,1,Forest,0.7353361945636624
eurosat,swin_b_scratch_ms9,10,42,stage1,2,HerbaceousVegetation,0.4970414201183432
eurosat,swin_b_scratch_ms9,10,42,stage1,3,Highway,0.22276029055690072
eurosat,swin_b_scratch_ms9,10,42,stage1,4,Industrial,0.7092198581560284
eurosat,swin_b_scratch_ms9,10,42,stage1,5,Pasture,0.654292343387471
eurosat,swin_b_scratch_ms9,10,42,stage1,6,PermanentCrop,0.5269230769230769
eurosat,swin_b_scratch_ms9,10,42,stage1,7,Residential,0.5696594427244582
eurosat,swin_b_scratch_ms9,10,42,stage1,8,River,0.6475409836065574
eurosat,swin_b_scratch_ms9,10,42,stage1,9,SeaLake,0.9673202614379085
eurosat,swin_b_scratch_ms9,10,42,stage2,0,AnnualCrop,0.4965277777777778
eurosat,swin_b_scratch_ms9,10,42,stage2,1,Forest,0.8269794721407625
eurosat,swin_b_scratch_ms9,10,42,stage2,2,HerbaceousVegetation,0.424812030075188
eurosat,swin_b_scratch_ms9,10,42,stage2,3,Highway,0.2112676056338028
eurosat,swin_b_scratch_ms9,10,42,stage2,4,Industrial,0.8613678373382625
eurosat,swin_b_scratch_ms9,10,42,stage2,5,Pasture,0.6600985221674877
eurosat,swin_b_scratch_ms9,10,42,stage2,6,PermanentCrop,0.4981949458483754
eurosat,swin_b_scratch_ms9,10,42,stage2,7,Residential,0.4752136752136752
eurosat,swin_b_scratch_ms9,10,42,stage2,8,River,0.5904365904365905
eurosat,swin_b_scratch_ms9,10,42,stage2,9,SeaLake,0.9432739059967585
eurosat,swin_b_scratch_ms9,10,123,stage1,0,AnnualCrop,0.5960912052117264
eurosat,swin_b_scratch_ms9,10,123,stage1,1,Forest,0.7161716171617162
eurosat,swin_b_scratch_ms9,10,123,stage1,2,HerbaceousVegetation,0.4584837545126354
eurosat,swin_b_scratch_ms9,10,123,stage1,3,Highway,0.2243436754176611
eurosat,swin_b_scratch_ms9,10,123,stage1,4,Industrial,0.7843866171003717
eurosat,swin_b_scratch_ms9,10,123,stage1,5,Pasture,0.6096491228070176
eurosat,swin_b_scratch_ms9,10,123,stage1,6,PermanentCrop,0.4622425629290618
eurosat,swin_b_scratch_ms9,10,123,stage1,7,Residential,0.5205882352941177
eurosat,swin_b_scratch_ms9,10,123,stage1,8,River,0.5835010060362174
eurosat,swin_b_scratch_ms9,10,123,stage1,9,SeaLake,0.9749582637729549
eurosat,swin_b_scratch_ms9,10,123,stage2,0,AnnualCrop,0.5763239875389408
eurosat,swin_b_scratch_ms9,10,123,stage2,1,Forest,0.8310502283105022
eurosat,swin_b_scratch_ms9,10,123,stage2,2,HerbaceousVegetation,0.5252100840336135
eurosat,swin_b_scratch_ms9,10,123,stage2,3,Highway,0.3127962085308057
eurosat,swin_b_scratch_ms9,10,123,stage2,4,Industrial,0.7960396039603961
eurosat,swin_b_scratch_ms9,10,123,stage2,5,Pasture,0.639269406392694
eurosat,swin_b_scratch_ms9,10,123,stage2,6,PermanentCrop,0.43137254901960786
eurosat,swin_b_scratch_ms9,10,123,stage2,7,Residential,0.593192868719611
eurosat,swin_b_scratch_ms9,10,123,stage2,8,River,0.7465069860279441
eurosat,swin_b_scratch_ms9,10,123,stage2,9,SeaLake,0.963855421686747
eurosat,resnet50_satlas-ms_ms9,5,2024,stage1,0,AnnualCrop,0.7111984282907662
eurosat,resnet50_satlas-ms_ms9,5,2024,stage1,1,Forest,0.7383798140770252
eurosat,resnet50_satlas-ms_ms9,5,2024,stage1,2,HerbaceousVegetation,0.26903553299492383
eurosat,resnet50_satlas-ms_ms9,5,2024,stage1,3,Highway,0.3181818181818182
eurosat,resnet50_satlas-ms_ms9,5,2024,stage1,4,Industrial,0.8110091743119267
eurosat,resnet50_satlas-ms_ms9,5,2024,stage1,5,Pasture,0.5625
eurosat,resnet50_satlas-ms_ms9,5,2024,stage1,6,PermanentCrop,0.5915492957746479
eurosat,resnet50_satlas-ms_ms9,5,2024,stage1,7,Residential,0.8068006182380216
eurosat,resnet50_satlas-ms_ms9,5,2024,stage1,8,River,0.5495867768595041
eurosat,resnet50_satlas-ms_ms9,5,2024,stage1,9,SeaLake,0.965964343598055
eurosat,resnet50_satlas-ms_ms9,5,2024,stage2,0,AnnualCrop,0.8123980424143556
eurosat,resnet50_satlas-ms_ms9,5,2024,stage2,1,Forest,0.9468599033816425
eurosat,resnet50_satlas-ms_ms9,5,2024,stage2,2,HerbaceousVegetation,0.7483221476510067
eurosat,resnet50_satlas-ms_ms9,5,2024,stage2,3,Highway,0.5052083333333334
eurosat,resnet50_satlas-ms_ms9,5,2024,stage2,4,Industrial,0.8191268191268192
eurosat,resnet50_satlas-ms_ms9,5,2024,stage2,5,Pasture,0.735632183908046
eurosat,resnet50_satlas-ms_ms9,5,2024,stage2,6,PermanentCrop,0.7631027253668763
eurosat,resnet50_satlas-ms_ms9,5,2024,stage2,7,Residential,0.8694214876033057
eurosat,resnet50_satlas-ms_ms9,5,2024,stage2,8,River,0.719327731092437
eurosat,resnet50_satlas-ms_ms9,5,2024,stage2,9,SeaLake,0.9780775716694773
eurosat,resnet50_satlas-ms_ms9,5,7,stage1,0,AnnualCrop,0.6235489220563848
eurosat,resnet50_satlas-ms_ms9,5,7,stage1,1,Forest,0.8674698795180723
eurosat,resnet50_satlas-ms_ms9,5,7,stage1,2,HerbaceousVegetation,0.5410122164048866
eurosat,resnet50_satlas-ms_ms9,5,7,stage1,3,Highway,0.35799522673031026
eurosat,resnet50_satlas-ms_ms9,5,7,stage1,4,Industrial,0.8382352941176471
eurosat,resnet50_satlas-ms_ms9,5,7,stage1,5,Pasture,0.513189448441247
eurosat,resnet50_satlas-ms_ms9,5,7,stage1,6,PermanentCrop,0.5632
eurosat,resnet50_satlas-ms_ms9,5,7,stage1,7,Residential,0.8777969018932874
eurosat,resnet50_satlas-ms_ms9,5,7,stage1,8,River,0.6306695464362851
eurosat,resnet50_satlas-ms_ms9,5,7,stage1,9,SeaLake,0.98989898989899
eurosat,resnet50_satlas-ms_ms9,5,7,stage2,0,AnnualCrop,0.7694974003466204
eurosat,resnet50_satlas-ms_ms9,5,7,stage2,1,Forest,0.9252173913043479
eurosat,resnet50_satlas-ms_ms9,5,7,stage2,2,HerbaceousVegetation,0.5402298850574713
eurosat,resnet50_satlas-ms_ms9,5,7,stage2,3,Highway,0.6584867075664622
eurosat,resnet50_satlas-ms_ms9,5,7,stage2,4,Industrial,0.8122605363984674
eurosat,resnet50_satlas-ms_ms9,5,7,stage2,5,Pasture,0.6242774566473989
eurosat,resnet50_satlas-ms_ms9,5,7,stage2,6,PermanentCrop,0.5891238670694864
eurosat,resnet50_satlas-ms_ms9,5,7,stage2,7,Residential,0.8413001912045889
eurosat,resnet50_satlas-ms_ms9,5,7,stage2,8,River,0.6383701188455009
eurosat,resnet50_satlas-ms_ms9,5,7,stage2,9,SeaLake,0.957983193277311
eurosat,resnet50_satlas-ms_ms9,5,999,stage1,0,AnnualCrop,0.7653846153846153
eurosat,resnet50_satlas-ms_ms9,5,999,stage1,1,Forest,0.8367346938775511
eurosat,resnet50_satlas-ms_ms9,5,999,stage1,2,HerbaceousVegetation,0.5764705882352941
eurosat,resnet50_satlas-ms_ms9,5,999,stage1,3,Highway,0.3929273084479371
eurosat,resnet50_satlas-ms_ms9,5,999,stage1,4,Industrial,0.7977941176470589
eurosat,resnet50_satlas-ms_ms9,5,999,stage1,5,Pasture,0.5338809034907598
eurosat,resnet50_satlas-ms_ms9,5,999,stage1,6,PermanentCrop,0.6431372549019608
eurosat,resnet50_satlas-ms_ms9,5,999,stage1,7,Residential,0.8515497553017944
eurosat,resnet50_satlas-ms_ms9,5,999,stage1,8,River,0.6200378071833649
eurosat,resnet50_satlas-ms_ms9,5,999,stage1,9,SeaLake,0.9796610169491525
eurosat,resnet50_satlas-ms_ms9,5,999,stage2,0,AnnualCrop,0.843065693430657
eurosat,resnet50_satlas-ms_ms9,5,999,stage2,1,Forest,0.8954758190327613
eurosat,resnet50_satlas-ms_ms9,5,999,stage2,2,HerbaceousVegetation,0.725
eurosat,resnet50_satlas-ms_ms9,5,999,stage2,3,Highway,0.6875
eurosat,resnet50_satlas-ms_ms9,5,999,stage2,4,Industrial,0.8078994614003591
eurosat,resnet50_satlas-ms_ms9,5,999,stage2,5,Pasture,0.700587084148728
eurosat,resnet50_satlas-ms_ms9,5,999,stage2,6,PermanentCrop,0.7095343680709535
eurosat,resnet50_satlas-ms_ms9,5,999,stage2,7,Residential,0.8837209302325582
eurosat,resnet50_satlas-ms_ms9,5,999,stage2,8,River,0.718381112984823
eurosat,resnet50_satlas-ms_ms9,5,999,stage2,9,SeaLake,0.9290780141843972
eurosat,swin_b_satlas-ms_ms9,5,2024,stage1,0,AnnualCrop,0.845771144278607
eurosat,swin_b_satlas-ms_ms9,5,2024,stage1,1,Forest,0.7712418300653595
eurosat,swin_b_satlas-ms_ms9,5,2024,stage1,2,HerbaceousVegetation,0.47844827586206895
eurosat,swin_b_satlas-ms_ms9,5,2024,stage1,3,Highway,0.6765327695560254
eurosat,swin_b_satlas-ms_ms9,5,2024,stage1,4,Industrial,0.8629856850715747
eurosat,swin_b_satlas-ms_ms9,5,2024,stage1,5,Pasture,0.4108761329305136
eurosat,swin_b_satlas-ms_ms9,5,2024,stage1,6,PermanentCrop,0.6427221172022685
eurosat,swin_b_satlas-ms_ms9,5,2024,stage1,7,Residential,0.9238249594813615
eurosat,swin_b_satlas-ms_ms9,5,2024,stage1,8,River,0.8754716981132076
eurosat,swin_b_satlas-ms_ms9,5,2024,stage1,9,SeaLake,0.988313856427379
eurosat,swin_b_satlas-ms_ms9,5,2024,stage2,0,AnnualCrop,0.870201096892139
eurosat,swin_b_satlas-ms_ms9,5,2024,stage2,1,Forest,0.8735294117647059
eurosat,swin_b_satlas-ms_ms9,5,2024,stage2,2,HerbaceousVegetation,0.43661971830985913
eurosat,swin_b_satlas-ms_ms9,5,2024,stage2,3,Highway,0.9045801526717557
eurosat,swin_b_satlas-ms_ms9,5,2024,stage2,4,Industrial,0.9311740890688259
eurosat,swin_b_satlas-ms_ms9,5,2024,stage2,5,Pasture,0.6547884187082406
eurosat,swin_b_satlas-ms_ms9,5,2024,stage2,6,PermanentCrop,0.7833622183708839
eurosat,swin_b_satlas-ms_ms9,5,2024,stage2,7,Residential,0.9655172413793104
eurosat,swin_b_satlas-ms_ms9,5,2024,stage2,8,River,0.9295774647887324
eurosat,swin_b_satlas-ms_ms9,5,2024,stage2,9,SeaLake,0.9949748743718593
eurosat,swin_b_satlas-ms_ms9,5,7,stage1,0,AnnualCrop,0.8945578231292517
eurosat,swin_b_satlas-ms_ms9,5,7,stage1,1,Forest,0.8231611893583725
eurosat,swin_b_satlas-ms_ms9,5,7,stage1,2,HerbaceousVegetation,0.5795454545454546
eurosat,swin_b_satlas-ms_ms9,5,7,stage1,3,Highway,0.7249466950959488
eurosat,swin_b_satlas-ms_ms9,5,7,stage1,4,Industrial,0.861003861003861
eurosat,swin_b_satlas-ms_ms9,5,7,stage1,5,Pasture,0.540045766590389
eurosat,swin_b_satlas-ms_ms9,5,7,stage1,6,PermanentCrop,0.6944971537001897
eurosat,swin_b_satlas-ms_ms9,5,7,stage1,7,Residential,0.9415584415584416
eurosat,swin_b_satlas-ms_ms9,5,7,stage1,8,River,0.8755186721991701
eurosat,swin_b_satlas-ms_ms9,5,7,stage1,9,SeaLake,0.9899328859060402
eurosat,swin_b_satlas-ms_ms9,5,7,stage2,0,AnnualCrop,0.9021558872305141
eurosat,swin_b_satlas-ms_ms9,5,7,stage2,1,Forest,0.821256038647343
eurosat,swin_b_satlas-ms_ms9,5,7,stage2,2,HerbaceousVegetation,0.7847682119205298
eurosat,swin_b_satlas-ms_ms9,5,7,stage2,3,Highway,0.8141592920353983
eurosat,swin_b_satlas-ms_ms9,5,7,stage2,4,Industrial,0.8861209964412812
eurosat,swin_b_satlas-ms_ms9,5,7,stage2,5,Pasture,0.6935483870967742
eurosat,swin_b_satlas-ms_ms9,5,7,stage2,6,PermanentCrop,0.8155737704918032
eurosat,swin_b_satlas-ms_ms9,5,7,stage2,7,Residential,0.9748743718592965
eurosat,swin_b_satlas-ms_ms9,5,7,stage2,8,River,0.9425742574257425
eurosat,swin_b_satlas-ms_ms9,5,7,stage2,9,SeaLake,0.9899328859060402
eurosat,swin_b_satlas-ms_ms9,5,999,stage1,0,AnnualCrop,0.9133333333333333
eurosat,swin_b_satlas-ms_ms9,5,999,stage1,1,Forest,0.8266666666666667
eurosat,swin_b_satlas-ms_ms9,5,999,stage1,2,HerbaceousVegetation,0.5736738703339882
eurosat,swin_b_satlas-ms_ms9,5,999,stage1,3,Highway,0.7473002159827213
eurosat,swin_b_satlas-ms_ms9,5,999,stage1,4,Industrial,0.8581818181818182
eurosat,swin_b_satlas-ms_ms9,5,999,stage1,5,Pasture,0.516728624535316
eurosat,swin_b_satlas-ms_ms9,5,999,stage1,6,PermanentCrop,0.691304347826087
eurosat,swin_b_satlas-ms_ms9,5,999,stage1,7,Residential,0.9233449477351916
eurosat,swin_b_satlas-ms_ms9,5,999,stage1,8,River,0.9122807017543859
eurosat,swin_b_satlas-ms_ms9,5,999,stage1,9,SeaLake,0.9881956155143339
eurosat,swin_b_satlas-ms_ms9,5,999,stage2,0,AnnualCrop,0.9265905383360522
eurosat,swin_b_satlas-ms_ms9,5,999,stage2,1,Forest,0.8255813953488372
eurosat,swin_b_satlas-ms_ms9,5,999,stage2,2,HerbaceousVegetation,0.7283702213279678
eurosat,swin_b_satlas-ms_ms9,5,999,stage2,3,Highway,0.8416833667334669
eurosat,swin_b_satlas-ms_ms9,5,999,stage2,4,Industrial,0.9260700389105059
eurosat,swin_b_satlas-ms_ms9,5,999,stage2,5,Pasture,0.6195028680688337
eurosat,swin_b_satlas-ms_ms9,5,999,stage2,6,PermanentCrop,0.8126315789473684
eurosat,swin_b_satlas-ms_ms9,5,999,stage2,7,Residential,0.9770491803278688
eurosat,swin_b_satlas-ms_ms9,5,999,stage2,8,River,0.8618181818181818
eurosat,swin_b_satlas-ms_ms9,5,999,stage2,9,SeaLake,0.988391376451078
eurosat,resnet50_imagenet_rgb3,5,2024,stage1,0,AnnualCrop,0.8711864406779661
eurosat,resnet50_imagenet_rgb3,5,2024,stage1,1,Forest,0.707936507936508
eurosat,resnet50_imagenet_rgb3,5,2024,stage1,2,HerbaceousVegetation,0.6762295081967213
eurosat,resnet50_imagenet_rgb3,5,2024,stage1,3,Highway,0.5693430656934306
eurosat,resnet50_imagenet_rgb3,5,2024,stage1,4,Industrial,0.8351254480286738
eurosat,resnet50_imagenet_rgb3,5,2024,stage1,5,Pasture,0.7108433734939759
eurosat,resnet50_imagenet_rgb3,5,2024,stage1,6,PermanentCrop,0.725
eurosat,resnet50_imagenet_rgb3,5,2024,stage1,7,Residential,0.8656195462478184
eurosat,resnet50_imagenet_rgb3,5,2024,stage1,8,River,0.573394495412844
eurosat,resnet50_imagenet_rgb3,5,2024,stage1,9,SeaLake,0.8475609756097561
eurosat,resnet50_imagenet_rgb3,5,2024,stage2,0,AnnualCrop,0.7604166666666666
eurosat,resnet50_imagenet_rgb3,5,2024,stage2,1,Forest,0.7857142857142857
